split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.20         4          static_map      6    1.000000    46.666667           47.0                   7.777778                 0.870489         0.074715            0.054398
  ood         0.20         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         8     pooled_goal_map      6    1.000000    24.333333           24.5                   8.111111                 0.876239         0.075602            0.052083
  ood         0.20         8        raw_previous      6    1.000000     5.333333            5.0                   1.777778                 0.433333              NaN                 NaN
  ood         0.20         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.926469            0.966435
  ood         0.20         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.953775            0.980324
  ood         0.20         8          static_map      6    1.000000    23.500000           24.0                   7.833333                 0.871375         0.074715            0.054398
  ood         0.20        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20        16     pooled_goal_map      6    1.000000    13.000000           13.0                   6.500000                 0.879485         0.075602            0.052083
  ood         0.20        16        raw_previous      6    1.000000     3.000000            3.0                   1.500000                 0.500000              NaN                 NaN
  ood         0.20        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.926469            0.966435
  ood         0.20        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.953775            0.980324
  ood         0.20        16          static_map      6    1.000000    12.666667           13.0                   6.333333                 0.875933         0.074715            0.054398
  ood         0.35         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         1     pooled_goal_map      6    0.833333   180.000000          195.5                   7.500000                 0.864380         0.066487            0.055556
  ood         0.35         1        raw_previous      6    1.000000    40.000000           40.5                   1.666667                 0.387399              NaN                 NaN
  ood         0.35         1 relational_pair_map      6    0.833333   150.833333          143.5                   6.284722                 0.836514         0.559302            0.537037
  ood         0.35         1 relational_task_map      6    1.000000   146.666667          144.0                   6.111111                 0.832725         0.603253            0.590278
  ood         0.35         1          static_map      6    1.000000   163.333333          173.0                   6.805556                 0.847525         0.056464            0.039352
  ood         0.35         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         2     pooled_goal_map      6    1.000000    90.500000           98.0                   7.541667                 0.864202         0.066487            0.055556
  ood         0.35         2        raw_previous      6    1.000000    20.333333           20.5                   1.694444                 0.397742              NaN                 NaN
  ood         0.35         2 relational_pair_map      6    1.000000    75.833333           72.0                   6.319444                 0.836463         0.559302            0.537037
