split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.20         4     oracle_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         4     pooled_goal_map      6         1.0    31.833333           32.5                   5.305556                 0.806080         0.076957            0.065972
  ood         0.20         4        raw_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.20         4 relational_pair_map      6         1.0     9.000000            7.0                   1.500000                 0.200000         0.948553            0.974537
  ood         0.20         4 relational_task_map      6         1.0     9.000000            7.0                   1.500000                 0.200000         0.970560            0.987269
  ood         0.20         4          static_map      6         1.0    35.000000           36.0                   5.833333                 0.826121         0.070934            0.053241
  ood         0.20         8     oracle_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         8     pooled_goal_map      6         1.0    16.333333           16.5                   5.444444                 0.811257         0.076957            0.065972
  ood         0.20         8        raw_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.20         8 relational_pair_map      6         1.0     4.500000            3.5                   1.500000                 0.200000         0.948553            0.974537
  ood         0.20         8 relational_task_map      6         1.0     4.500000            3.5                   1.500000                 0.200000         0.970560            0.987269
  ood         0.20         8          static_map      6         1.0    17.666667           18.5                   5.888889                 0.827626         0.070934            0.053241
  ood         0.20        16     oracle_previous      6         1.0     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20        16     pooled_goal_map      6         1.0     8.833333            9.0                   4.416667                 0.815924         0.076957            0.065972
  ood         0.20        16        raw_previous      6         1.0     2.000000            2.0                   1.000000                 0.250000              NaN                 NaN
  ood         0.20        16 relational_pair_map      6         1.0     3.000000            2.5                   1.500000                 0.254545         0.948553            0.974537
  ood         0.20        16 relational_task_map      6         1.0     3.000000            2.5                   1.500000                 0.254545         0.970560            0.987269
  ood         0.20        16          static_map      6         1.0     9.666667           10.0                   4.833333                 0.834498         0.070934            0.053241
  ood         0.35         1     oracle_previous      6         1.0    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         1     pooled_goal_map      6         1.0   129.166667          127.0                   5.381944                 0.812246         0.075956            0.053241
  ood         0.35         1        raw_previous      6         1.0    26.166667           24.5                   1.090278                 0.065714              NaN                 NaN
  ood         0.35         1 relational_pair_map      6         1.0   127.166667          130.0                   5.298611                 0.804265         0.573928            0.547454
  ood         0.35         1 relational_task_map      6         1.0   107.833333          106.5                   4.493056                 0.753524         0.626306            0.598380
  ood         0.35         1          static_map      6         1.0   130.333333          134.0                   5.430556                 0.812705         0.071417            0.052083
  ood         0.35         2     oracle_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         2     pooled_goal_map      6         1.0    65.000000           64.0                   5.416667                 0.813390         0.075956            0.053241
  ood         0.35         2        raw_previous      6         1.0    13.333333           12.5                   1.111111                 0.081197              NaN                 NaN
  ood         0.35         2 relational_pair_map      6         1.0    63.833333           65.5                   5.319444                 0.805284         0.573928            0.547454
  ood         0.35         2 relational_task_map      6         1.0    54.166667           53.5                   4.513889                 0.755528         0.626306            0.598380
  ood         0.35         2          static_map      6         1.0    65.333333           67.0                   5.444444                 0.813093         0.071417            0.052083
  ood         0.35         4     oracle_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         4     pooled_goal_map      6         1.0    32.833333           32.0                   5.472222                 0.815315         0.075956            0.053241
  ood         0.35         4        raw_previous      6         1.0     6.833333            6.5                   1.138889                 0.103175              NaN                 NaN
  ood         0.35         4 relational_pair_map      6         1.0    32.166667           33.0                   5.361111                 0.807208         0.573928            0.547454
  ood         0.35         4 relational_task_map      6         1.0    27.166667           27.0                   4.527778                 0.756344         0.626306            0.598380
  ood         0.35         4          static_map      6         1.0    33.166667           34.0                   5.527778                 0.816018         0.071417            0.052083
  ood         0.35         8     oracle_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         8     pooled_goal_map      6         1.0    16.666667           16.0                   5.555556                 0.817758         0.075956            0.053241
  ood         0.35         8        raw_previous      6         1.0     3.666667            3.5                   1.222222                 0.150000              NaN                 NaN
  ood         0.35         8 relational_pair_map      6         1.0    16.166667           16.5                   5.388889                 0.807919         0.573928            0.547454
  ood         0.35         8 relational_task_map      6         1.0    14.000000           14.0                   4.666667                 0.766157         0.626306            0.598380
  ood         0.35         8          static_map      6         1.0    17.000000           17.5                   5.666667                 0.820844         0.071417            0.052083
  ood         0.35        16     oracle_previous      6         1.0     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35        16     pooled_goal_map      6         1.0     9.333333            9.0                   4.666667                 0.828306         0.075956            0.053241
  ood         0.35        16        raw_previous      6         1.0     2.166667            2.0                   1.083333                 0.275000              NaN                 NaN
  ood         0.35        16 relational_pair_map      6         1.0     8.666667            9.0                   4.333333                 0.809757         0.573928            0.547454
  ood         0.35        16 relational_task_map      6         1.0     7.666667            7.5                   3.833333                 0.774563         0.626306            0.598380
  ood         0.35        16          static_map      6         1.0     9.166667            9.5                   4.583333                 0.823768         0.071417            0.052083
